_id,categoria,link,nombre,puntuacion,ubicacion,lat,long
Universidad Central,Puntos emblemáticos y de interés,No disponible,Universidad Central,4.0,"Calle San Bernardo 47-49, 28015 Madrid España",40.4829687,-3.3693968
Centro Cultural La Corrala,Museos especializados,http://www.uam.es/ss/Satellite/es/1242657634005/contenidoFinal/Centro_Cultural_La_Corrala._Museo_de_Artes___y_Tradiciones_Populares.htm,Centro Cultural La Corrala,4.0,"Calle Carlos Arniches 3 y 5, 28005 Madrid España",40.3201289,-3.8774602
Estatua De Fernando VI,Monumentos y estatuas,No disponible,Estatua De Fernando VI,4.0,"Plaza De La Villa De Paris, 28004 Madrid España",40.424841,-3.693255
Calle De Colón,Puntos emblemáticos y de interés,No disponible,Calle De Colón,3.5,"Calle De Colón, 28004 Madrid España",40.423796,-3.7007121
Parque de Caramuel,Puntos emblemáticos y de interés,https://www.tripadvisor.es/RestaurantsNear-g187514-d7212409-Parque_de_Caramuel-Madrid.html,Parque de Caramuel,3.0,"Parque de Caramuel, Madrid",40.40819675,-3.727483541200324
Iglesia de San Salvador y San Nicolás,Iglesias y catedrales,No disponible,Iglesia de San Salvador y San Nicolás,3.5,"Calle Atocha 58, 28012 Madrid España",40.412026999999995,-3.698856339531379
Museo Nacional de Ciencia y Tecnología,Museos especializados,http://www.muncyt.es/,Museo Nacional de Ciencia y Tecnología,4.0,"Paseo de Las Delicias 61, 28100 Madrid España",40.3993218,-3.6921489
Comunidad Israelita en Madrid,Lugares religiosos,http://www.cjmadrid.org/,Comunidad Israelita en Madrid,5.0,"Calle Balmes 3, 28010 Madrid España",40.4354719,-3.6998934
Presa del Manzanares,Puntos emblemáticos y de interés,https://www.tripadvisor.es/RestaurantsNear-g187514-d4471430-Presa_del_Manzares-Madrid.html,Presa del Manzanares,3.0,"Presa del Manzanares, Madrid",40.6496331,-3.8075522375772426
Parroquia del Inmaculado Corazon de Maria,Iglesias y catedrales,http://www.cormariaferraz.es/,Parroquia del Inmaculado Corazon de Maria,3.5,"Calle Ferraz 74, 28008 Madrid España",40.429077750000005,-3.7198985123235606
Estatua Leovigildo,Monumentos y estatuas,http://patrimonioypaisaje.madrid.es/portales/monumenta/es/Monumentos/Monumentos-urbanos/Leovigildo/,Estatua Leovigildo,3.5,"Calle Bailen 17 Centro, 28013 Madrid España",40.4202699,-3.7129451
Monumento al Pueblo del Dos de Mayo de 1808,Monumentos y estatuas,No disponible,Monumento al Pueblo del Dos de Mayo de 1808,4.0,"Calle Ferraz 4, 28008 Madrid España",40.4234597,-3.714513
Palacio de Congresos de Madrid,Interés arquitectonico,No disponible,Palacio de Congresos de Madrid,3.5,"Paseo Castellana 99, 28046 Madrid España",40.45330985,-3.6918500533616374
Estacion de Paco de Lucia,Puntos emblemáticos y de interés,No disponible,Estacion de Paco de Lucia,3.5,"Calle Costa Brava 18, 28034 Madrid España",40.6358618,-4.0166483
Santuario de Santa Gema,"['Lugares religiosos', 'Iglesias y catedrales']",http://santagema.archimadrid.es/,Santuario de Santa Gema,4.5,"Santuario de Santa Gema, Madrid",40.447720849999996,-3.6818773897996078
Calle De La Cava Baja,Puntos emblemáticos y de interés,https://www.tripadvisor.es/Attractions-g187514-Activities-c47-Madrid.html,Calle De La Cava Baja,4.0,"Calle De La Cava Baja, Madrid",40.4124833,-3.7090651
Monumento a Antonio Bienvenida,Monumentos y estatuas,http://patrimonioypaisaje.madrid.es/portales/monumenta/es/Monumentos/Monumentos-urbanos/Antonio-Bienvenida/,Monumento a Antonio Bienvenida,3.0,"Monumento a Antonio Bienvenida, Madrid",40.417326149999994,-3.6830682588858172
Estatua Paulus,Monumentos y estatuas,http://patrimonioypaisaje.madrid.es/portales/monumenta/es/Monumentos/Monumentos-urbanos/Paulus/,Estatua Paulus,4.0,"Calle Bailen 10 Centro, 28013 Madrid España",40.4202699,-3.7129451
Cementerio Civil,Cementerios,No disponible,Cementerio Civil,4.5,"Avenida Daroca 90, 28017 Madrid España",40.4275115,-3.6479612
Parroquia De Nuestra Senora De Las Maravillas Y Santos Justo Y Pastor,"['Lugares religiosos', 'Iglesias y catedrales']",tel:%2B34%20605%2006%2001%2046,Parroquia De Nuestra Senora De Las Maravillas Y Santos Justo Y Pastor,4.5,"Calle del Dos de Mayo 11, 28004 Madrid España",40.4258068,-3.7042726
Parroquia de los Doce Apostoles.,"['Lugares religiosos', 'Iglesias y catedrales']",No disponible,Parroquia de los Doce Apostoles.,4.0,"Calle Velazquez 88, 28006 Madrid España",40.5366062,-3.4786467
Calle del Arenal,Puntos emblemáticos y de interés,https://www.tripadvisor.es/Attractions-g187514-Activities-c47-Madrid.html,Calle del Arenal,4.0,"Calle del Arenal, Madrid",40.4172633,-3.7066361
Fuente de la Concha,Puntos emblemáticos y de interés,https://www.tripadvisor.es/RestaurantsNear-g187514-d4327557-Fuente_de_la_Concha-Madrid.html,Fuente de la Concha,4.0,"Fuente de la Concha, Madrid",40.6011918,-4.1652779
Santa Iglesia Catedral de los Santos Andrés y Demetrio,"['Lugares religiosos', 'Iglesias y catedrales']",http://www.iglesiaortodoxa.net/index_archivos/Page381.htm,Santa Iglesia Catedral de los Santos Andrés y Demetrio,3.5,"Calle de Nicaragua 12, 28016 Madrid España",40.457479649999996,-3.6728419791005553
Iglesia la Virgen Peregrina,Iglesias y catedrales,No disponible,Iglesia la Virgen Peregrina,3.0,"Calle Diego de Leon 36, 28006 Madrid España",40.5471417,-3.6332563
Bunker del Jardin Del Capricho,"['Lugares históricos', 'Puntos emblemáticos y de interés', 'Bases o instalaciones militares']",https://www.esmadrid.com/informacion-turistica/parque-del-capricho,Bunker del Jardin Del Capricho,4.5,"Paseo de la Alameda de Osuna 25, 28042 Madrid España",40.4595173,-3.5877878
Divino Cautivo,Lugares religiosos,No disponible,Divino Cautivo,5.0,"Calle del General Díaz Porlier, 58, 28006 Madrid España",40.432648,-3.6765918
Centro Deportivo Municipal Playa Victoria,Complejos deportivos,https://www.madrid.es/portales/munimadrid/es/Inicio/El-Ayuntamiento/Equipamientos-deportivos/Centros-deportivos-/Principales-unidades-deportivas/Pistas-de-padel/Centro-Deportivo-Municipal-Playa-Victoria/?vgnextfmt=default&vgnextoid=c77e0a47f441f010VgnVCM2000000c205a0aRCRD&vgnextchannel=2ba230dcd6500410VgnVCM1000000b205a0aRCRD,Centro Deportivo Municipal Playa Victoria,2.5,"Calle Hierbabuena 2, 28039 Madrid España",40.6563253,-3.761876
Columna a la Santísima Virgen,Monumentos y estatuas,No disponible,Columna a la Santísima Virgen,3.5,"Paseo de Camoens, 28008 Madrid España",40.4296916,-3.7239642
Instituto Homeopático y Hospital de San Jose,Puntos emblemáticos y de interés,No disponible,Instituto Homeopático y Hospital de San Jose,3.5,"Calle Eloy Gonzalo 3 y 5, 28010 Madrid España",40.1936793,-3.6799146
Monasterio de la Concepción,Iglesias y catedrales,No disponible,Monasterio de la Concepción,3.5,"Calle de Toledo 52, 28005 Madrid España",40.4117204,-3.7082729
Casa Ruiz de Velasco,Puntos emblemáticos y de interés,No disponible,Casa Ruiz de Velasco,4.0,"Plaza Mayor 5, 28012 Madrid España",40.4150064,-3.7076962
Nudo Norte Madrid,Puntos emblemáticos y de interés,https://www.tripadvisor.es/RestaurantsNear-g187514-d4873296-Nudo_Norte_Madrid-Madrid.html,Nudo Norte Madrid,2.0,"Nudo Norte Madrid, Madrid",40.4820327,-3.6848508
Arte en Mente S.C.,Puntos emblemáticos y de interés,http://www.arteenmente.es/,Arte en Mente S.C.,5.0,"Plaza de la Armería, S/N, 28002 Madrid España",40.4163265,-3.7136018
Museo del Instituto de San Isidro,Museos de historia,No disponible,Museo del Instituto de San Isidro,3.0,"Calle Toledo 39, 28005 Madrid España",40.61271385,-4.0405906509736225
Fabrica de Tabacos,Puntos emblemáticos y de interés,No disponible,Fabrica de Tabacos,2.5,"Calle Embajadores 53, 28012 Madrid España",40.4048383,-3.702243
Medialab-Prado,Centros cívicos,http://medialab-prado.es/,Medialab-Prado,3.0,"Calle de La Alameda 15, 28014 Madrid España",40.41039525,-3.6937208149845686
Centro Comercial Albufera Plaza,Centros comerciales,http://www.albuferaplaza.com/,Centro Comercial Albufera Plaza,4.0,"Avenida Albufera 153, 28038 Madrid España",40.3918775,-3.6557306
Colegio Notarial,Puntos emblemáticos y de interés,No disponible,Colegio Notarial,3.5,"Ruiz de Alarcón 3, 28014 Madrid España",40.4127784,-3.6914374
La Estudiante de Malasaña,Monumentos y estatuas,No disponible,La Estudiante de Malasaña,4.0,"Plaza de San Ildefonso, 28004 Madrid España",40.4241682,-3.7019231840556284
Carmin Cabaret,Cabarés,https://www.facebook.com/Carm%C3%ADn-Cabaret-663799673968093/,Carmin Cabaret,5.0,"Calle Echegaray 11, 28014 Madrid España",40.4156538,-3.6995653
Parroquia de la Virgen de la Providencia y San Cayetano,Iglesias y catedrales,tel:%2B34%20917%2026%2024%2022,Parroquia de la Virgen de la Providencia y San Cayetano,4.0,"Calle Ferrer del Rio 18, 28028 Madrid España",40.434397849999996,-3.6717781080297174
Monasterio de Nuestra Señora de las Maravillas,"['Interés arquitectonico', 'Lugares religiosos', 'Iglesias y catedrales']",tel:%2B34%20914%2035%2039%2032,Monasterio de Nuestra Señora de las Maravillas,3.5,"Calle del Principe de Vergara 23, 28001 Madrid España",40.4256355,-3.6806035033783786
Escuela Superior de Canto de Madrid,"['Lugares históricos', 'Puntos emblemáticos y de interés', 'Interés arquitectonico']",http://escm.es/la-sede/,Escuela Superior de Canto de Madrid,4.5,"Calle de San Bernardo 44, 28015 Madrid España",40.4244706,-3.707302
Ciudad de la Raqueta,Complejos deportivos,http://ciudadraqueta.com/,Ciudad de la Raqueta,3.0,"Calle del Monasterio de el Paular 2, 28049 Madrid España",40.5040389,-3.7005597
Asociacion de Amigos del 4º Centenario de la Plaza Mayor,Interés arquitectonico,http://www.amigosivcentenarioplazamayormadrid2017.com/,Asociacion de Amigos del 4º Centenario de la Plaza Mayor,3.5,"Plaza Mayor, 28012 Madrid España",40.415392,-3.7073743182788528
Librería Tres Rosas Amarillas,Bibliotecas,https://www.facebook.com/libreria3rosas/,Librería Tres Rosas Amarillas,5.0,"Espíritu Santo, 12, 28004 Madrid España",40.4251895,-3.7028184
Parroquia de San Francisco Javier,Iglesias y catedrales,tel:%2B34%20917%2033%2067%2096,Parroquia de San Francisco Javier,3.5,"Calle Martires de La Ventilla 34, 28029 Madrid España",40.47109905000001,-3.6911134991397994
My Time Fitness & Wellness,Campamentos deportivos,https://www.mytimefw.com/,My Time Fitness & Wellness,5.0,"Calle Asura 115, 28043 Madrid España",40.4581884,-3.6552688
Farmacia Deleuze Isasi,Puntos emblemáticos y de interés,No disponible,Farmacia Deleuze Isasi,5.0,"Calle San Bernardo 39, 28015 Madrid España",40.4829687,-3.3693968
Club de Tenis Chamartin,Complejos deportivos,https://www.ctchamartin.es/,Club de Tenis Chamartin,4.0,"Calle de Federico Salmon 4, 28016 Madrid España",40.4612969,-3.6681325
Outlet Shop,Outlets,http://outletshop.es/,Outlet Shop,4.0,"Calle de La Cruz Verde 24, 28004 Madrid España",40.4241495,-3.7070095
Consejo de Estado,"['Puntos emblemáticos y de interés', 'Interés arquitectonico', 'Edificios gubernamentales']",http://www.consejo-estado.es/,Consejo de Estado,4.0,"Calle Mayor 79, 28013 Madrid España",40.4815721,-3.3678011
Homenaje a la Mujer,Monumentos y estatuas,No disponible,Homenaje a la Mujer,3.0,"Plaza de Alsacia, 28032 Madrid España",40.4172111,-3.6227281
Galería del Cisne,Galerías de arte,tel:%2B34%20913%2010%2007%2022,Galería del Cisne,4.5,"Paseo Eduardo Dato 17, 28010 Madrid España",40.432407,-3.6973722
Suristán,Teatros,tel:%2B34%20915%2032%2039%2009,Suristán,5.0,"Calle de San Juan de La Cruz 7, 28028 Madrid España",40.4324711,-3.6688408
Galeria Duran,Galerías de arte,tel:%2B34%20914%2031%2066%2005,Galeria Duran,4.5,"Calle Serrano 30, 28001 Madrid España",40.4246073,-3.6877743
Colección SOLO,Galerías de arte,https://coleccionsolo.com/,Colección SOLO,5.0,"Plaza De La Independencia 5, 28001 Madrid España",40.4205566,-3.6881487
Convento de la Latina,Puntos emblemáticos y de interés,https://www.tripadvisor.es/Restaurants-g187514-Madrid.html,Convento de la Latina,2.5,"Convento de la Latina, Madrid",40.4146902,-3.7102736
Puente de Castilla,Puntos emblemáticos y de interés,https://www.tripadvisor.es/Attractions-g187514-Activities-c47-Madrid.html,Puente de Castilla,3.0,"Puente de Castilla, Madrid",40.4342598,-3.7338887
Museo Postal y Telegrafico,"['Museos especializados', 'Museos de ciencias']",http://www.museopostalytelegrafico.es/,Museo Postal y Telegrafico,4.0,"Calle Tapia de Casariego 6, 28023 Madrid España",40.4630493,-3.7770921
Equinarea Educa,Campamentos deportivos,http://www.equinarea-educa.com/actividades/clases-de-equitacion/,Equinarea Educa,5.0,"Calle de la Estacion, s/n, 28792 Madrid España",40.8073675,-3.7517369
Centro Deportivo Municipal La Almudena,Complejos deportivos,http://www.madrid.es/portales/munimadrid/es/Inicio/El-Ayuntamiento/Deportes/Equipamientos-deportivos/Centros-deportivos-/Deportes/Waterpolo/Centro-Deportivo-Municipal-La-Almudena?vgnextfmt=default&vgnextoid=ff13318c05b24110VgnVCM1000000b205a0aRCRD&vgnextchannel=44834569d99c6310VgnVCM2000000c205a0aRCRD,Centro Deportivo Municipal La Almudena,3.0,"Calle de Nicolas Salmeron 8, 28017 Madrid España",40.4207077,-3.632674
Casa de Cervantes,"['Lugares históricos', 'Puntos emblemáticos y de interés']",No disponible,Casa de Cervantes,3.0,"Calle Cervantes 2, 28014 Madrid España",40.414297,-3.6985628
Renoir Retiro,Puntos emblemáticos y de interés,http://www.cinesrenoir.com/,Renoir Retiro,2.5,"Renoir Retiro, Madrid",40.4200969,-3.6764364361417776
Parque Casino de la Reina,Parques,No disponible,Parque Casino de la Reina,3.0,"Calle de Embajadores, 68, 28012 Madrid España",40.406206850000004,-3.703867955257142
Teatro Pradillo,Teatros,tel:%2B34%20914%2016%2090%2011,Teatro Pradillo,2.5,"Calle Pradillo 12, 28002 Madrid España",40.5771336,-4.012691991765917
Archivo Histórico de Protocolos de Madrid,Bibliotecas,http://www.madrid.org/archivos/index.php/quienes-somos/conocenos/archivo-historico-de-protocolos,Archivo Histórico de Protocolos de Madrid,3.5,"Calle de Ramirez de Prado 3, 28045 Madrid España",40.3994273,-3.6896341
Viviendas en Principe de Vergara,Puntos emblemáticos y de interés,No disponible,Viviendas en Principe de Vergara,4.5,"Calle Alcala 121, 28009 Madrid España",40.4206967,-3.6851451
Museo de Farmacia Militar,Museos especializados,http://www.madrid.es/portal/site/munimadrid/menuitem.8b2184148b70b0aa7d245f019fc08a0c/?vgnextoid=ea0aef4d7f71c010VgnVCM1000000b205a0aRCRD&vgnextchannel=8db7566813946010VgnVCM100000dc0ca8c0RCRD,Museo de Farmacia Militar,3.0,"Calle Embajadores 75, 28012 Madrid España",40.40318795,-3.700159411535115
Polideportivo Antonio Magariños,Complejos deportivos,http://www.clubestudiantes.com/,Polideportivo Antonio Magariños,3.0,"Calle de Serrano 127, 28006 Madrid España",40.4423821,-3.6863904334441706
Sabrina Amrani Gallery,"['Galerías de arte', 'Puntos emblemáticos y de interés']",http://www.sabrinaamrani.com/,Sabrina Amrani Gallery,3.5,"Calle Madera 23, 28004 Madrid España",40.0656242,-3.2438991
Antiguo Vestibulo De La Estacion Pacifico,Lugares históricos,No disponible,Antiguo Vestibulo De La Estacion Pacifico,4.0,"Avenida de la Ciudad de Barcelona 79, 28007 Madrid España",40.4013238,-3.6748372
Capilla de San Ildefonso,"['Lugares históricos', 'Interés arquitectonico', 'Lugares religiosos', 'Sitios educativos']",http://www2.uah.es/infraestructura/Campus%20Ciudad/pag%20capilla.htm,Capilla de San Ildefonso,4.5,"Capilla de San Ildefonso, Madrid",40.48248065,-3.3635023429364796
Delimbo Gallery,Galerías de arte,http://www.delimbo.com/art/delimbo-gallery-madrid-opening-show/,Delimbo Gallery,4.5,"Calle del Doctor Fourquet 30, 28012 Madrid España",40.4070217,-3.6995042
Iglesia de San Sebastián Martir,Iglesias y catedrales,http://sansebastiancarabanchel.archimadrid.es/,Iglesia de San Sebastián Martir,2.5,"Plaza de la Parroquia 1, 28025 Madrid España",40.3800221,-3.741016445744605
Galería Ignacio Redondo,Galerías de arte,http://www.irfinearts.com/,Galería Ignacio Redondo,4.5,"Calle Serrano 120, 28006 Madrid España",40.4526451,-3.6808674
"Centro de Creación e Investigación Cultural ""La Tortuga""",Centros cívicos,tel:%2B34%20910%2071%2009%2051,"Centro de Creación e Investigación Cultural ""La Tortuga""",4.0,"Calle Espada 6, 28012 Madrid España",40.4116648,-3.7046282
Galería 6mas1,Galerías de arte,http://www.galeria6mas1.com/,Galería 6mas1,4.0,"Calle Piamonte 21, 28004 Madrid España",40.4230933,-3.6947094
Convento Madres Mercedarias,"['Lugares religiosos', 'Iglesias y catedrales']",http://www.esmadrid.com/informacion-turistica/convento-madres-mercedarias-de-don-juan-de-alarcon,Convento Madres Mercedarias,4.0,"Calle de la Puebla 1, 28004 Madrid España",40.4219838,-3.7022918
Sala de Arte Santander,Galerías de arte,http://www.fundacionbancosantander.com/,Sala de Arte Santander,4.0,"Calle de Serrano 92, 28006 Madrid España",40.4325324,-3.686561
Asociacion Cultural Torcal,"['Interés arquitectonico', 'Centros cívicos']",tel:%2B34%20914%2048%2033%2046,Asociacion Cultural Torcal,3.0,"Calle de Santa Engracia 20, 28010 Madrid España",40.4302235,-3.6964522
Galería Casado Santapau,Galerías de arte,http://www.casadosantapau.com/,Galería Casado Santapau,4.0,"Calle Piamonte 10, 28004 Madrid España",40.4230578,-3.6953007
El Montacargas,Teatros,tel:%2B34%20915%2026%2011%2073,El Montacargas,4.0,"Calle Antillon 19, 28011 Madrid España",40.4120427,-3.7280208
Real Sociedad Económica Matritense de Amigos del País,Centros cívicos,http://www.economicamatritense.com/,Real Sociedad Económica Matritense de Amigos del País,4.5,"Plaza de la Villa 2, 28005 Madrid España",40.415207699999996,-3.7100330202839746
Parroquia Nuestra Senora de la Merced,Iglesias y catedrales,http://nsmerced.com/,Parroquia Nuestra Senora de la Merced,2.5,"Calle Corregidor Juan Francisco de Lujan 101, 28030 Madrid España",40.40185435,-3.6450368293544737
Monumento al General Cassola,Monumentos y estatuas,No disponible,Monumento al General Cassola,3.5,"Paseo Moret 2, 28008 Madrid España",40.4340388,-3.7216644
Teatro Estudio de Madrid,Teatros,tel:%2B34%20915%2032%2064%2047,Teatro Estudio de Madrid,3.5,"Calle Cabeza 14, 28012 Madrid España",40.4117886,-3.702902803173452
Monumento Elena Fortún,Monumentos y estatuas,https://www.tripadvisor.es/Restaurants-g187514-Madrid.html,Monumento Elena Fortún,3.0,"Monumento Elena Fortún, Madrid",40.4336263,-3.7272275
UCM: Biblioteca Histórica Marqués de Valdecilla,Universidades y escuelas,http://biblioteca.ucm.es/historica,UCM: Biblioteca Histórica Marqués de Valdecilla,3.5,"Noviciado 3, 28015 Madrid España",40.42546455,-3.7078976273463784
La Galeria de San Ildefonso,Centros comerciales,https://www.facebook.com/lagaleriasanildefonso/,La Galeria de San Ildefonso,3.5,"Calle de San Joaquin 7, 28004 Madrid España",40.4244978,-3.7014857
