nombre,tipo,puntuacion,barrio,lat,long
Hostal MH Fuencarral,Hotel,4.0,Sol,40.4209026,-3.7011804
Hostal La Banezana,Hotel,4.0,Embajadores,40.4148442,-3.7027669
Hostal Atelier,Hotel,4.5,Cortes,40.4153135,-3.7003644
Hostal Alicante,Hotel,3.0,Sol,40.4172778,-3.7064049
Aparthotel Quo Eraso,Hotel,3.5,Lista,40.4339062,-3.6718651
Arenal Suites Preciados,Hotel,5.0,Sol,40.4196006,-3.7066055
Hostal Gran Vía 63 Rooms,Hotel,4.0,Barrio no encontrado,40.47083205,-3.871344282431271
Dwo Colours Alcalá,Hotel,5.0,Simancas,40.4359763,-3.6205132
Hostal San Isidro,Hotel,3.5,Cortes,40.4153634,-3.7001737
"Mandarin Oriental Ritz, Madrid",Hotel,4.5,Cortes,40.41555015,-3.692725530645917
AC Hotel by Marriott Recoletos,Hotel,4.0,Recoletos,40.4214997,-3.6894369
Hostal Regio,Hotel,3.5,Sol,40.4194585,-3.7037454
Hotel Julia,Hotel,4.0,Simancas,40.4342618,-3.632581583653845
Ava Rooms,Hotel,4.5,Sol,40.4212048,-3.7013896
Hostal Abami II,Hotel,4.5,Universidad,40.4233587,-3.707575
Hostal Palacio Madrid,Hotel,4.0,Cortes,40.4153135,-3.7003644
Hostal Abel Victoriano,Hotel,4.0,Universidad,40.4257836,-3.7073005
Hostal Santillan,Hotel,4.5,Barrio no encontrado,40.47083205,-3.871344282431271
Hostal Edreira,Hotel,4.0,Embajadores,40.4121381,-3.6984418
Hostal Madrid Inn,Hotel,4.5,Sol,40.4195054,-3.7042818
Slow Suites Bellas Artes,Hotel,4.5,Cortes,40.4176566,-3.6955775
Pensión Meyra,Hotel,4.0,Universidad,40.42261,-3.7008678
Hostal Manuela by Gaiarooms,Hotel,4.5,Barrio no encontrado,40.4725992,-3.8717231
Hostal Victoria I,Hotel,4.0,Sol,40.4163213,-3.7030556
Hostel Santa Ana Colors,Hotel,4.0,Embajadores,40.413888,-3.7004994
Luz Madrid Rooms,Hotel,4.0,Palacio,40.4172783,-3.7086063
Di' Carlo Hoteles,Hotel,3.5,Barrio no encontrado,40.3165757,-3.7232611
Roisa Centro,Hotel,3.5,Universidad,40.4286119,-3.7062696
Hostal Excelsior,Hotel,3.5,Barrio no encontrado,40.47083205,-3.871344282431271
Abalu Suites Madrid,Hotel,3.0,Barrio no encontrado,40.5678635,-4.261314
Hostal San Blas,Hotel,3.0,Embajadores,40.4101941,-3.6943438
Apartamentos El Tiempo,Hotel,3.5,Barrio no encontrado,40.44192365,-3.5318096003838773
Apartment in Malasaña,Hotel,4.0,Barrio no encontrado,40.4729131,-3.513009147162394
Hostalin Madrid Atocha,Hotel,4.0,Embajadores,40.4126694,-3.6994807
Slow Suites Chueca,Hotel,4.0,Justicia,40.4216589,-3.6993965
Hostal Residencia Fernandez,Hotel,3.5,Embajadores,40.4092,-3.6937223
Hostal San Martin,Hotel,4.0,Barrio no encontrado,40.212634,-3.5787405
SmartRental Madrid Gran Vía Apartments,Hotel,3.5,Universidad,40.4282352,-3.7060273
CH Lemon Rooms,Hotel,3.5,Embajadores,40.4116648,-3.7046282
Hostal Galaico,Hotel,4.0,Barrio no encontrado,40.4725992,-3.8717231
Hostal Salome,Hotel,5.0,Barrio no encontrado,40.5678635,-4.261314
Hostal Rias Bajas,Hotel,4.0,Universidad,40.4233587,-3.707575
Hostal Ana Belen,Hotel,4.0,Sol,40.4165306,-3.7024508
Hostal JQ Madrid 1,Hotel,3.5,Barrio no encontrado,40.6251058,-4.0091301
Arizonica,Hotel,4.5,Universidad,40.423739,-3.707571
Hostal Rio Parana,Hotel,4.0,Sol,40.4160388,-3.7022407
Hostal Moncloa Madrid,Hotel,3.5,Argüelles,40.4338555,-3.7166494
Hostal Adria Santa Ana,Hotel,4.0,Barrio no encontrado,40.3244001,-3.7660002
Apartamentos Las Torres,Hotel,5.0,Almenara,40.4728001,-3.6898811
Hostal El Pasaje,Hotel,3.5,Sol,40.4162773,-3.7013005
Hostal Miralva,Hotel,3.5,Universidad,40.4227676,-3.7015771
Hostal Castilla I,Hotel,3.5,Embajadores,40.4134307,-3.7010733
Hostal Don Alfonso,Hotel,4.0,Sol,40.4173248,-3.7060621
Hostal Dulcinea,Hotel,4.0,Cortes,40.414889,-3.6945481
The Match Madrid,Hotel,3.5,Rios Rosas,40.4428631,-3.6974228
Hostal Avenida,Hotel,4.0,Barrio no encontrado,40.4725992,-3.8717231
60 Balconies Iconic,Hotel,5.0,Cortes,40.4171109,-3.6984255
Hostal Sardinero,Hotel,4.0,Cortes,40.4147794,-3.698653
Hospedaje Los Rosales,Hotel,3.5,Alameda de Osuna,40.4620457,-3.5900419
SmartRental Chueca II,Hotel,3.5,Universidad,40.4224338,-3.7000612
Room Pride,Hotel,3.0,Barrio no encontrado,40.7622164,-3.7880182
Plaza Mayor Apartments,Hotel,3.5,Sol,40.4157824,-3.7066073
La Llave De Madrid,Hotel,3.5,Ibiza,40.41777635,-3.676609142800365
Hostal Bianco,Hotel,4.0,Cortes,40.4159756,-3.6995699
Hostal Carmen,Hotel,3.5,Barrio no encontrado,40.4710156,-3.8715259
Hostal Internacional,Hotel,4.0,Cortes,40.4159756,-3.6995699
Hostal Rober,Hotel,4.5,Palacio,40.4178642,-3.7080699
Hostal Jemasaca-Palma61,Hotel,3.5,Universidad,40.4266688,-3.7076523
The Garden Suites,Hotel,4.0,Sol,40.4189134,-3.7018153
Woohoo Rooms Boutique Sol,Hotel,5.0,Sol,40.4163213,-3.7030556
Hostal Alfaro,Hotel,3.5,Cortes,40.4153702,-3.6990329
Woohoo Rooms Chueca,Hotel,3.5,Cortes,40.420778,-3.6982925
Pension Mollo,Hotel,4.0,Embajadores,40.410301,-3.6953849
CH Lumière,Hotel,4.0,Sol,40.4192019,-3.7028367
Hostal Palacios-Ribadavia,Hotel,3.5,Universidad,40.4216839,-3.7012246
El HostAll,Hotel,3.5,Barrio no encontrado,40.3799497,-3.4114245
Casa Chueca Hostal,Hotel,3.5,Barrio no encontrado,40.7345756,-3.9449715
Hostal María Cristina,Hotel,4.0,Universidad,40.421831,-3.7008062
Slow Suites Gran Via,Hotel,4.0,Barrio no encontrado,40.0343914,-3.600684
Horoko,Hotel,4.5,Valdeacederas,40.4651104,-3.7021989
Hostal Casillas,Hotel,3.5,Sol,40.420611,-3.7007827
SLEEP El Rastro by STAY,Hotel,4.0,Embajadores,40.4100595,-3.708052
Casa Boutique Chueca,Hotel,4.0,Justicia,40.4226404,-3.6960961
CH Rayuela,Hotel,3.0,Universidad,40.4228124,-3.7008949
Villamanez Hostal,Hotel,3.5,Cortes,40.4147898,-3.6970435
Hostal Pio,Hotel,3.5,Sol,40.4180793,-3.7026673
Madrid House Rooms,Hotel,3.5,Cortes,40.4206143,-3.6983464
Apartamentos El Puente,Hotel,4.5,San Diego,40.3974247,-3.667981278228556
New Go Inn,Hotel,3.0,Cortes,40.4203679,-3.697312
Casa Nordia,Hotel,3.5,Palomas,40.4543803,-3.612652844983937
Be Mate Gran Via Suites,Hotel,4.0,Sol,40.4189624,-3.7009097
Aspasios Calle Mayor Apartments,Hotel,4.5,Sol,40.4162892,-3.7067907
Hostal Prim,Hotel,3.5,Justicia,40.4220247,-3.6933366
Behap Madrid Plaza del Carmen,Hotel,4.5,Sol,40.4182364,-3.7030981
Hostal PETITE MAMAN,Hotel,3.5,Cortes,40.4153135,-3.7003644
Woohoo Rooms Fuencarral,Hotel,4.0,Universidad,40.4228124,-3.7008949
Oriente Suites,Hotel,4.5,Barrio no encontrado,40.6415984,-3.9956578890673264
Hostal R. Fernandez,Hotel,3.5,Barrio no encontrado,40.48755095,-3.341192309328358
Luxury Suites,Hotel,4.5,Jerónimos,40.4198001,-3.6915135
Apartamentos Salvia 4,Hotel,4.0,Valdeacederas,40.4631844,-3.698639971894648
GoodRooms,Hotel,4.0,Barrio no encontrado,40.4725992,-3.8717231
Gran Vía Suites,Hotel,4.0,Cortes,40.4200551,-3.6980658
Navarra Pension,Hotel,3.5,Bellas Vistas,40.4536229,-3.7040603
Escala Suites,Hotel,3.5,Palomas,40.4543803,-3.612652844983937
Uma Suites O'Donnell,Hotel,5.0,Niño Jesús,40.4083645,-3.6701689
Palacio Tirso De Molina,Hotel,5.0,Barrio no encontrado,40.30438755,-3.7373042719728495
Apartamentos Moratin Las Letras,Hotel,3.5,Embajadores,40.412403,-3.6974863321460782
Good Stay Prado,Hotel,3.5,Embajadores,40.4113745,-3.694716
Hostal Romero,Hotel,4.0,Barrio no encontrado,40.3085577,-3.4791592
Home Suite Home Alfonso Apartments,Hotel,5.0,Sol,40.4202273,-3.7015206
Norte Oviedo Rooms Madrid,Hotel,5.0,Justicia,40.4231515,-3.6959202
Hyatt Regency Madrid Residences,Hotel,3.0,Almagro,40.4370756,-3.6892799
Hostal Abitum,Hotel,3.0,Bellas Vistas,40.4495701,-3.7037609
easyHotel Madrid Centro Atocha,Hotel,3.0,Delicias,40.3966428,-3.6822935
TH La Florida,Hotel,3.0,El Plantío,40.4664753,-3.7999817
Residencia 12 Octubre,Hotel,3.0,Pradolongo,40.3803723,-3.7078858
Apartamentos Madrid,Hotel,3.0,Embajadores,40.4140778,-3.7031142
Best Osuna Madrid Feria,Hotel,3.0,Palomas,40.45312199999999,-3.612591265283229
Hostal Suárez,Hotel,3.0,Cuatro Caminos,40.45256265,-3.7005787678098674
Hostal Condestable,Hotel,3.0,Universidad,40.4222647,-3.7039415
Le Petit Palu-Opera,Hotel,3.0,Palacio,40.4190393,-3.7084384
Boutike Cibeles,Hotel,3.0,Jerónimos,40.4198001,-3.6915135
Hotel Madrid Rio,Hotel,3.0,Barrio no encontrado,40.4542864,-3.7996377
Welcomer Apartments Madrid,Hotel,3.0,Lista,40.4336415,-3.6722002
El Tera Hostal,Hotel,3.0,Embajadores,40.4124008,-3.7000694
Apartamentos Villa Latina,Hotel,3.0,Embajadores,40.4117922,-3.7072393
Hostal Corazon De Madrid,Hotel,3.0,Barrio no encontrado,40.7622164,-3.7880182
Residencia Universitaria Erasmo,Hotel,3.0,El Goloso,40.5479599,-3.6989449
All In Hotels Suites Feria de Madrid,Hotel,3.0,Piovera,40.457174,-3.6493596
Lotus Opera House,Hotel,3.0,Palacio,40.4177419,-3.7087443
Woohoo Rooms Hortaleza,Hotel,3.0,Justicia,40.4216732,-3.7001576
Huespedes La Asturiana,Hotel,3.0,Embajadores,40.4104513,-3.6928735
Hostal Florinda,Hotel,3.0,Universidad,40.4215264,-3.7028186
Casa de Huespedes Prada,Hotel,2.5,Embajadores,40.4112141,-3.70603
Hostal Estrella,Hotel,3.0,Palacio,40.4220213,-3.7061279
Hostal Inter Puerta Del Sol,Hotel,3.0,Embajadores,40.4148442,-3.7027669
Hostal Vegas,Hotel,3.0,Bellas Vistas,40.4487786,-3.7042062
JQC Rooms,Hotel,3.0,San Andrés,40.3323658,-3.6917097
Hostal El Descanso,Hotel,3.0,Pinar del Rey,40.4722731,-3.6435153
Chueca - Room Apartments,Hotel,3.0,Barrio no encontrado,40.4319648,-3.3008384
Hostal INTER Plaza Mayor,Hotel,3.0,Barrio no encontrado,40.4847219,-3.3466534
Behap Madrid De Las Letras,Hotel,3.0,Barrio no encontrado,40.0303795,-3.593514
Hostal Enebral,Hotel,3.0,Universidad,40.4268903,-3.703347
Le Petit Palu,Hotel,2.5,Universidad,40.4221343,-3.7009788
Hostal Arrate,Hotel,2.5,Gaztambide,40.4369143,-3.715469
Hostal Charlotte,Hotel,2.5,Barrio no encontrado,40.4710156,-3.8715259
Parsa hotSpot,Hotel,2.0,Palacio,40.4181638,-3.7092898
Apartamentos Happy Madrid Hortaleza,Hotel,1.0,Sol,40.4207926,-3.7006262
M-A Rooms Star Hostal,Hotel,1.0,Rios Rosas,40.4467828,-3.699327
A&Z Javier Cabrini,Hotel,2.5,Canillas,40.4639622,-3.6375563
Hostal Juliette,Hotel,1.0,Barrio no encontrado,40.4710156,-3.8715259
Oshun Sol Delux,Hotel,1.0,Barrio no encontrado,40.6611748,-3.7684756
Hostal Andrea,Hotel,1.0,Justicia,40.4220438,-3.6998891
Hostal Ruano,Hotel,2.5,Sol,40.4150063,-3.706646
Motion Hostels Gran Via,Hotel,2.5,Sol,40.4196288,-3.704522
Aptos Cuenca 2,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Cuatro Caminos,40.447904,-3.7008584
Hostal Bermejo,Hotel,2.5,Embajadores,40.4134307,-3.7010733
Suites You Gran Via,Hotel,1.5,Barrio no encontrado,40.4725992,-3.8717231
Grand Via House,Hotel,1.0,Sol,40.4203599,-3.7014628
Hostal Numancia,Hotel,2.5,Embajadores,40.4123607,-3.7025668
Chale Barajas Stay,Hotel,2.0,Barrio no encontrado,40.2087739,-3.5781083
La Posada de El Chaflan,Hotel,2.5,Nueva España,40.4651472,-3.6755945
Hostal Santa Barbara,Hotel,2.5,Justicia,40.4274804,-3.6963889
Hotel Aravaca Garden,Hotel,2.0,El Plantío,40.4730202,-3.833091
SmartRental Atocha,Hotel,1.5,Embajadores,40.4127758,-3.6967136
H Metropolitan Atocha,Hotel,2.0,Palos de Moguer,40.4071393,-3.6943856
limehome Madrid,Hotel,2.5,Universidad,40.4241223,-3.7037749
Pension Berti,Hotel,2.0,Sol,40.4206471,-3.7008982
Siesta & Go,Hotel,2.0,Cuatro Caminos,40.4520281,-3.6950248
Alterhome Collection La Latina,Hotel,2.5,Palacio,40.4090937,-3.7126741
Hostal Los Arcos,Hotel,2.5,Sol,40.4156123,-3.7048583
SmartRental Gran Via 47,Hotel,1.5,Barrio no encontrado,40.47083205,-3.871344282431271
BlueSense Madrid Serrano,Hotel,2.0,Castellana,40.4349078,-3.6850184
Pension Lemus,Hotel,2.0,Sol,40.4206471,-3.7008982
Hostal Los Perales,Hotel,2.0,Universidad,40.4266688,-3.7076523
Hostal Becerrea,Hotel,1.5,Palacio,40.4208164,-3.7158996
BlueSense Madrid Génova,Hotel,2.5,Almagro,40.4299038,-3.6932928
Hotel Loop,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Guindalera,40.4391468,-3.6723594
Motion Chueca,Hotel,2.0,Justicia,40.4212625,-3.6997149
Arc House Madrid,Hotel,1.5,Sol,40.4165302,-3.7017708
Hostal Don Pedro,Hotel,2.0,Vista Alegre,40.387493,-3.7458491
AB Design Suites,Hotel,1.0,Universidad,40.42406,-3.7060721
Hostal Emilio Barajas,Hotel,2.0,Timón,40.4707633,-3.581438
SmartRentals La Latina,Hotel,1.5,Acacias,40.4060814,-3.7015608
H Skyline,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Ventas,40.42777845,-3.65223898385214
Gallagher's Apartments,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Pradolongo,40.3798374,-3.7077913
Gran Vía Sol Rooms,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Sol,40.4193641,-3.7016628
Valdavia Habitaciones,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Palos de Moguer,40.4055381,-3.6955742
Hostal Noche y Día,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Palos de Moguer,40.406422,-3.693875986091845
Hello Feria,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Pinar del Rey,40.4743653,-3.6411444
Olala Mad Apartments,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Numancia,40.39645405,-3.661603863991905
San Mateo Apartamentos,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Justicia,40.4247535,-3.697266
Apartamentos Fucar,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Embajadores,40.4117697,-3.6955733
Olblanc Plaza de Espana by Batuecas,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Palacio,40.4207852,-3.7159102
Libere Madrid Palacio Real,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Sol,40.4186044,-3.7073053
Aloja Madrid,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Gaztambide,40.4326314,-3.7144275
Marco Polo Residence Hostal Boutique,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Argüelles,40.4265674,-3.7163351
Gran Via De Madrid Apartments,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Universidad,40.4256354,-3.7085713
Urban Studios Atocha,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Palos de Moguer,40.4048492,-3.6987338
T-homes Cuenca,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Barrio no encontrado,40.318596,-3.8617262
Inhome - Madrid Centro,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Barrio no encontrado,40.2308813,-3.109092
limehome Madrid San Lorenzo,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Justicia,40.4248326,-3.6983477
Don Pedro Home,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Palacio,40.4118501,-3.7150573
Apartamentos Day Madrid MOLINO Centro Gran Via Sol Malasaña,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Universidad,40.4238382,-3.7030487
Casa Santo Angel,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Canillas,40.4616628,-3.6558332
Le Petit Palu-Velarde,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Universidad,40.4268903,-3.703347
Balcones Solmayor,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Sol,40.4164051,-3.7046601
187514,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Universidad,40.4228194,-3.7031234
Casa Santo Ángel,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Canillas,40.4616628,-3.6558332
Hotel Pizarro,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Barrio no encontrado,40.2805979,-3.7895696
Aparment Puerto Alto,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,San Diego,40.39471935,-3.666643187396883
Art Seven Hostel Capsules,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Embajadores,40.4132744,-3.7047439
Hostal Sol Los Angeles,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Cortes,40.4155323,-3.7018872
Welcomer Apartments Atocha,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Palos de Moguer,40.40375215,-3.692397893561443
Residencias Urban Madrid,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Barrio no encontrado,40.57131115,-3.905049233333776
Hoom Apartments,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Lista,40.432253,-3.6744875
Nuevos Pisos Piscina Barrio Exclusivo-Wizinkcenter,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Castellana,40.4326961,-3.679469
HomeStay Olivos,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Puerta del Angel,40.40556,-3.7383364
Bonavista Apartments - Chamberí,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Rios Rosas,40.442286,-3.6990273
Living Atocha Apartments,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Embajadores,40.4133754,-3.7016971
Mini Duplex Close Plaza Mayor,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Palacio,40.410339,-3.7136056
Ikonik Gran Vía,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Barrio no encontrado,40.4703711,-3.8713547
Slow Suites Sol,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Sol,40.4191379,-3.7050059
MIT House Patio en Madrid,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Embajadores,40.4118883,-3.7022728
SmartRental Chueca,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Universidad,40.4224338,-3.7000612
Madrid Centric By Madflats Collection,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Embajadores,40.4131188,-3.7049879
Stay El Rastro,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Barrio no encontrado,40.4496344,-3.8108
Sleep Nuñez de Balboa by Stay,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Castellana,40.4376353,-3.68175
Apartamentos La Bolsa,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Embajadores,40.4147897,-3.704081
Estudio Estadio Wanda Metropolitano,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Barrio no encontrado,40.535805,-3.6233661
Olala Color Apartments,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,San Diego,40.3925285,-3.6700813
Latina,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Barrio no encontrado,40.2840359,-3.795552786425538
OYO Murallas II,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Guindalera,40.4312735,-3.667291
3x3Rentals AD-1,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Guindalera,40.4359787,-3.6729382
Oshun Victoria,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Sol,40.4162502,-3.7016123
Hostal Las Fuentes,Hotel,4.0,Palacio,40.4172783,-3.7086063
L&H Gran Vía Selection,Hotel,4.5,Universidad,40.4214872,-3.701708
Hotel Gran Legazpi,Hotel,3.5,Barrio no encontrado,40.649693,-3.9977873
Hostal Benamar,Hotel,4.5,Justicia,40.4256318,-3.6989065
Pension Jaen,Hotel,4.5,Cortes,40.414889,-3.6945481
Senator Gran Vía 70 Spa Hotel,Hotel,4.0,Barrio no encontrado,40.47083205,-3.871344282431271
Occidental Madrid Este,Hotel,4.5,Simancas,40.4345613,-3.6304858
Hotel Arosa,Hotel,3.5,Sol,40.4197757,-3.7031077
TRYP Madrid Chamberí Hotel,Hotel,3.5,Trafalgar,40.4383553,-3.7007985
Hotel Trafalgar,Hotel,3.5,Trafalgar,40.4340051,-3.7017607
Hotel Miguel Angel,Hotel,3.5,Barrio no encontrado,40.5887238,-4.2664054
Apartamentos Palacio Real,Hotel,4.0,Palacio,40.4120586,-3.7119024
Hostal Splendid,Hotel,4.0,Barrio no encontrado,40.4725992,-3.8717231
Hostal Tirso Plaza,Hotel,4.0,Barrio no encontrado,40.30438755,-3.7373042719728495
Hostal El Catalan,Hotel,4.0,Universidad,40.421406,-3.7003809
Suites Kris Aeropuerto,Hotel,4.0,Rejas,40.444385,-3.5829265
Hostal del Pez Azul,Hotel,3.5,Barrio no encontrado,40.5678635,-4.261314
Hotel Jardin Real de Mirasierra,Hotel,4.0,Mirasierra,40.4962482,-3.705727
Hostal Horizonte,Hotel,3.5,Embajadores,40.4133754,-3.7016971
Hotel Paris,Hotel,4.0,Sol,40.4170536,-3.7020866
Apartamentos Caballero de Gracia,Hotel,4.5,Barrio no encontrado,40.3799497,-3.4114245
Hostal Montecarlo,Hotel,4.0,Barrio no encontrado,40.4725992,-3.8717231
Hostal Lopez,Hotel,3.5,Cortes,40.4128788,-3.6945687
Hostal Fabiola,Hotel,3.5,Barrio no encontrado,40.2573574,-3.2376789
Bauza,Hotel,4.5,Goya,40.4250662,-3.6780541
Los Jeronimos,Hotel,4.0,Jerónimos,40.4141156,-3.6902579
Hostal Residencia Americano,Hotel,3.0,Barrio no encontrado,41.10542955,-3.594028171070011
KOKO Aeropuerto,Hotel,5.0,Rejas,40.4496283,-3.5744229
Hotel Durval Puerta de Alcala,Hotel,4.0,Jerónimos,40.4206847,-3.6905634
Mindanao Hotel,Hotel,5.0,Vallehermoso,40.4438899,-3.7107067
Nuevo Hotel en el centro de la ciudad,Hotel,4.5,Barrio no encontrado,40.47083205,-3.871344282431271
Woohoo Suites,Hotel,4.0,Barrio no encontrado,40.2127254,-3.5786898
Hostal A. Nebrija,Hotel,4.0,Barrio no encontrado,40.47083205,-3.871344282431271
Albergue Juvenil San Fermín,Hotel,3.5,San Fermín,40.3703206,-3.6908134
Occidental Fuengirola by Barcelo,Hotel,5.0,Barrio no encontrado,40.4754268,-3.8361186
Residencia Universitaria Claudio Coello,Hotel,3.5,Barrio no encontrado,40.5938943,-4.1466444
Kris Cazadora Hotel,Hotel,2.5,Aeropuerto,40.4558144,-3.5835065
OYO Residencial Doña Berenguela,Hotel,1.0,Trafalgar,40.4314833,-3.6992437
Cantabrico Hotel,Hotel,2.5,Barrio no encontrado,40.625235,-4.009128197776327
Diana Plus Hotel,Hotel,2.5,Los Angeles,40.3518895,-3.692615
Hostal Florida,Hotel,2.5,Embajadores,40.4128203,-3.7036985
Hostal Alcazar Regis,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Barrio no encontrado,40.47083205,-3.871344282431271
Colors Hostal Madrid,Hotel,3.0,Sol,40.4212202,-3.701103
Monaco,Hotel,2.0,Cortes,40.4208926,-3.6982555
Abalu Presidential Madrid,Hotel,1.0,Recoletos,40.4263401,-3.6858367
Apolo,Hotel,2.5,Embajadores,40.4111403,-3.7066889
Hostal-Residencia Gloria,Hotel,1.0,Justicia,40.422266,-3.694097
Ford,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Universidad,40.4301209,-3.7045927
Coen,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Delicias,40.3931748,-3.6921024
Fant stico hotel situado en el rea residencial,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Barrio no encontrado,40.4808735,-3.3940207
Magn fico hotel,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Embajadores,40.4100642,-3.693653242161526
Coppola,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Berruguete,40.4607399,-3.7011694
Hostal Filo,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Embajadores,40.4150422,-3.7016558
Family Apartment Gobernador,Hotel,3.0,Embajadores,40.411774750000006,-3.695937567550655
Nuria Hotel,Hotel,2.5,Universidad,40.4234879,-3.700596
Senorial Hotel,Hotel,2.5,Palacio,40.4225737,-3.7108404
Liberty Hill Hotel Benin City,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Barrio no encontrado,40.4884192,-3.3470777
Crosstown By Pillow,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Embajadores,40.411481,-3.7040333
Cozy Rooms In Arguelles - Madrid,Hotel,Este alojamiento todavía no tiene valoraciones. ¡se el primero!,Casa de Campo,40.4274979,-3.7186105
Smartrental Collection Gran Vía Centric II,Hotel,4.5,Barrio no encontrado,40.470774250000005,-3.871510411703406
Hostal Patria,Hotel,4.5,Sol,40.4164948,-3.7060201
Hospedaje Romero,Hotel,5.0,Barrio no encontrado,40.47083205,-3.871344282431271
Palacio Pl Conde de Miranda,Hotel,4.5,Palacio,40.414702,-3.7092625
Hostal Gonzalo,Hotel,4.5,Cortes,40.414889,-3.6945481
Museo del Prado,Ocio,4.5,Cortes,40.41379255,-3.6920378829351295
Palacio Real de Madrid,Ocio,4.5,Palacio,40.4183453,-3.7129475887257177
Museo Nacional Thyssen-Bornemisza,Ocio,4.5,Cortes,40.4162159,-3.694931688656911
Gran Vía,Ocio,4.5,Sol,40.4208889,-3.7065371
Plaza Mayor,Ocio,4.0,Barrio no encontrado,40.4860702,-3.3390054
Estadio Santiago Bernabéu,Ocio,4.5,Barrio no encontrado,40.5902963,-4.1569433
Museo Nacional Centro de Arte Reina Sofía,Ocio,4.5,Barrio no encontrado,40.0316541,-3.5908194
Museo Arqueológico Nacional,Ocio,4.5,Recoletos,40.4234289,-3.6888894
Templo de Debod,Ocio,4.0,Casa de Campo,40.4240372,-3.7177252129764895
